lat_deg,lon_deg,alt_km,x_ecef_m,y_ecef_m,z_ecef_m,ax_m_s2,ay_m_s2,az_m_s2,g_total_m_s2,g_point_mass_m_s2,delta_g_m_s2,delta_g_mGal
-60.000000,-90.000000,400,0.000000,-3389068.150000,-5870038.226113,0.000017,4.338686,7.505114,8.668964,8.675953,-0.006989,-698.904309
-60.000000,-80.000000,400,588505.508237,-3337580.589607,-5870038.226113,-0.753386,4.272771,7.505133,8.668979,8.675953,-0.006974,-697.422032
-60.000000,-70.000000,400,1159129.574403,-3184682.331896,-5870038.226113,-1.483898,4.077028,7.505161,8.669000,8.675953,-0.006953,-695.304567
-60.000000,-60.000000,400,1694534.075000,-2935019.113057,-5870038.226113,-2.169325,3.757404,7.505183,8.669015,8.675953,-0.006938,-693.776697
-60.000000,-50.000000,400,2178451.015203,-2596176.823659,-5870038.226113,-2.788837,3.323617,7.505187,8.669018,8.675953,-0.006935,-693.506547
-60.000000,-40.000000,400,2596176.823659,-2178451.015203,-5870038.226113,-3.323608,2.788846,7.505186,8.669016,8.675953,-0.006936,-693.640564
-60.000000,-30.000000,400,2935019.113057,-1694534.075000,-5870038.226113,-3.757393,2.169337,7.505185,8.669015,8.675953,-0.006938,-693.768515
-60.000000,-20.000000,400,3184682.331896,-1159129.574403,-5870038.226113,-4.077012,1.483917,7.505179,8.669010,8.675953,-0.006943,-694.250718
-60.000000,-10.000000,400,3337580.589607,-588505.508237,-5870038.226113,-4.272753,0.753407,7.505176,8.669009,8.675953,-0.006944,-694.393659
-60.000000,0.000000,400,3389068.150000,0.000000,-5870038.226113,-4.338666,0.000006,7.505178,8.669009,8.675953,-0.006944,-694.393491
-60.000000,10.000000,400,3337580.589607,588505.508237,-5870038.226113,-4.272751,-0.753394,7.505185,8.669014,8.675953,-0.006938,-693.839430
-60.000000,20.000000,400,3184682.331896,1159129.574403,-5870038.226113,-4.077018,-1.483906,7.505192,8.669023,8.675953,-0.006930,-693.009975
-60.000000,30.000000,400,2935019.113057,1694534.075000,-5870038.226113,-3.757407,-2.169335,7.505196,8.669030,8.675953,-0.006922,-692.244148
-60.000000,40.000000,400,2596176.823659,2178451.015203,-5870038.226113,-3.323624,-2.788851,7.505203,8.669039,8.675953,-0.006913,-691.346028
-60.000000,50.000000,400,2178451.015203,2596176.823659,-5870038.226113,-2.788850,-3.323631,7.505202,8.669041,8.675953,-0.006912,-691.177476
-60.000000,60.000000,400,1694534.075000,2935019.113057,-5870038.226113,-2.169336,-3.757423,7.505198,8.669039,8.675953,-0.006914,-691.377728
-60.000000,70.000000,400,1159129.574403,3184682.331896,-5870038.226113,-1.483906,-4.077046,7.505190,8.669034,8.675953,-0.006919,-691.866901
-60.000000,80.000000,400,588505.508237,3337580.589607,-5870038.226113,-0.753384,-4.272783,7.505178,8.669024,8.675953,-0.006929,-692.928143
-60.000000,90.000000,400,0.000000,3389068.150000,-5870038.226113,0.000026,-4.338688,7.505156,8.669001,8.675953,-0.006952,-695.199677
-60.000000,100.000000,400,-588505.508237,3337580.589607,-5870038.226113,0.753429,-4.272761,7.505135,8.668979,8.675953,-0.006974,-697.426164
-60.000000,110.000000,400,-1159129.574403,3184682.331896,-5870038.226113,1.483933,-4.077010,7.505116,8.668958,8.675953,-0.006995,-699.503179
-60.000000,120.000000,400,-1694534.075000,2935019.113057,-5870038.226113,2.169347,-3.757388,7.505097,8.668939,8.675953,-0.007014,-701.393978
-60.000000,130.000000,400,-2178451.015203,2596176.823659,-5870038.226113,2.788847,-3.323605,7.505083,8.668927,8.675953,-0.007025,-702.548669
-60.000000,140.000000,400,-2596176.823659,2178451.015203,-5870038.226113,3.323616,-2.788840,7.505079,8.668925,8.675953,-0.007028,-702.811020
-60.000000,150.000000,400,-2935019.113057,1694534.075000,-5870038.226113,3.757401,-2.169333,7.505080,8.668927,8.675953,-0.007026,-702.594584
-60.000000,160.000000,400,-3184682.331896,1159129.574403,-5870038.226113,4.077023,-1.483908,7.505070,8.668920,8.675953,-0.007033,-703.254573
-60.000000,170.000000,400,-3337580.589607,588505.508237,-5870038.226113,4.272768,-0.753398,7.505050,8.668906,8.675953,-0.007046,-704.644353
-50.000000,-180.000000,400,-4356902.030407,-0.000000,-5192353.647318,5.578313,0.000008,6.639306,8.671676,8.675953,-0.004277,-427.714778
-50.000000,-170.000000,400,-4290710.898659,-756568.097853,-5192353.647318,5.493558,0.968669,6.639305,8.671671,8.675953,-0.004282,-428.221917
-50.000000,-160.000000,400,-4094148.687460,-1490148.256896,-5192353.647318,5.241884,1.907894,6.639315,8.671673,8.675953,-0.004280,-427.964191
-50.000000,-150.000000,400,-3773187.840132,-2178451.015203,-5192353.647318,4.830941,2.789149,6.639325,8.671676,8.675953,-0.004277,-427.661391
-50.000000,-140.000000,400,-3337580.589607,-2800562.641763,-5192353.647318,4.273216,3.585655,6.639327,8.671676,8.675953,-0.004277,-427.710673
-50.000000,-130.000000,400,-2800562.641763,-3337580.589607,-5192353.647318,3.585658,4.273214,6.639332,8.671680,8.675953,-0.004273,-427.326161
-50.000000,-120.000000,400,-2178451.015203,-3773187.840132,-5192353.647318,2.789149,4.830935,6.639343,8.671687,8.675953,-0.004265,-426.532731
-50.000000,-110.000000,400,-1490148.256896,-4094148.687460,-5192353.647318,1.907894,5.241873,6.639344,8.671688,8.675953,-0.004265,-426.488329
-50.000000,-100.000000,400,-756568.097853,-4290710.898659,-5192353.647318,0.968672,5.493537,6.639349,8.671691,8.675953,-0.004262,-426.219121
-50.000000,-90.000000,400,0.000000,-4356902.030407,-5192353.647318,0.000017,5.578285,6.639360,8.671699,8.675953,-0.004254,-425.371668
-50.000000,-80.000000,400,756568.097853,-4290710.898659,-5192353.647318,-0.968641,5.493540,6.639381,8.671714,8.675953,-0.004239,-423.883325
-50.000000,-70.000000,400,1490148.256896,-4094148.687460,-5192353.647318,-1.907876,5.241872,6.639400,8.671727,8.675953,-0.004226,-422.594717
-50.000000,-60.000000,400,2178451.015203,-3773187.840132,-5192353.647318,-2.789135,4.830923,6.639404,8.671723,8.675953,-0.004230,-423.021040
-50.000000,-50.000000,400,2800562.641763,-3337580.589607,-5192353.647318,-3.585635,4.273194,6.639395,8.671709,8.675953,-0.004244,-424.393232
-50.000000,-40.000000,400,3337580.589607,-2800562.641763,-5192353.647318,-4.273184,3.585638,6.639401,8.671709,8.675953,-0.004243,-424.337339
-50.000000,-30.000000,400,3773187.840132,-2178451.015203,-5192353.647318,-4.830905,2.789142,6.639413,8.671722,8.675953,-0.004231,-423.122781
-50.000000,-20.000000,400,4094148.687460,-1490148.256896,-5192353.647318,-5.241849,1.907893,6.639428,8.671738,8.675953,-0.004215,-421.464799
-50.000000,-10.000000,400,4290710.898659,-756568.097853,-5192353.647318,-5.493519,0.968664,6.639439,8.671748,8.675953,-0.004205,-420.492658
-50.000000,0.000000,400,4356902.030407,0.000000,-5192353.647318,-5.578266,0.000005,6.639436,8.671745,8.675953,-0.004208,-420.761768
-50.000000,10.000000,400,4290710.898659,756568.097853,-5192353.647318,-5.493526,-0.968649,6.639435,8.671747,8.675953,-0.004205,-420.537167
-50.000000,20.000000,400,4094148.687460,1490148.256896,-5192353.647318,-5.241866,-1.907875,6.639447,8.671759,8.675953,-0.004194,-419.382693
-50.000000,30.000000,400,3773187.840132,2178451.015203,-5192353.647318,-4.830936,-2.789136,6.639455,8.671769,8.675953,-0.004183,-418.337370
-50.000000,40.000000,400,3337580.589607,2800562.641763,-5192353.647318,-4.273214,-3.585653,6.639469,8.671782,8.675953,-0.004171,-417.074577
-50.000000,50.000000,400,2800562.641763,3337580.589607,-5192353.647318,-3.585649,-4.273226,6.639464,8.671783,8.675953,-0.004170,-416.979414
-50.000000,60.000000,400,2178451.015203,3773187.840132,-5192353.647318,-2.789134,-4.830954,6.639449,8.671774,8.675953,-0.004179,-417.897490
-50.000000,70.000000,400,1490148.256896,4094148.687460,-5192353.647318,-1.907871,-5.241890,6.639444,8.671770,8.675953,-0.004183,-418.255224
-50.000000,80.000000,400,756568.097853,4290710.898659,-5192353.647318,-0.968633,-5.493550,6.639426,8.671754,8.675953,-0.004199,-419.867813
-50.000000,90.000000,400,0.000000,4356902.030407,-5192353.647318,0.000030,-5.578285,6.639399,8.671729,8.675953,-0.004224,-422.386637
-50.000000,100.000000,400,-756568.097853,4290710.898659,-5192353.647318,0.968682,-5.493520,6.639376,8.671702,8.675953,-0.004250,-425.044003
-50.000000,110.000000,400,-1490148.256896,4094148.687460,-5192353.647318,1.907893,-5.241844,6.639354,8.671678,8.675953,-0.004274,-427.429929
-50.000000,120.000000,400,-2178451.015203,3773187.840132,-5192353.647318,2.789132,-4.830910,6.639339,8.671665,8.675953,-0.004288,-428.816944
-50.000000,130.000000,400,-2800562.641763,3337580.589607,-5192353.647318,3.585632,-4.273199,6.639336,8.671664,8.675953,-0.004288,-428.841896
-50.000000,140.000000,400,-3337580.589607,2800562.641763,-5192353.647318,4.273194,-3.585647,6.639340,8.671671,8.675953,-0.004282,-428.168785
-50.000000,150.000000,400,-3773187.840132,2178451.015203,-5192353.647318,4.830925,-2.789143,6.639335,8.671674,8.675953,-0.004279,-427.884967
-50.000000,160.000000,400,-4094148.687460,1490148.256896,-5192353.647318,5.241876,-1.907892,6.639329,8.671678,8.675953,-0.004274,-427.444561
-50.000000,170.000000,400,-4290710.898659,756568.097853,-5192353.647318,5.493560,-0.968661,6.639322,8.671684,8.675953,-0.004269,-426.903690
-40.000000,-180.000000,400,-5192353.647318,-0.000000,-4356902.030407,6.648723,0.000014,5.571700,8.674639,8.675953,-0.001314,-131.377823
-40.000000,-170.000000,400,-5113470.128260,-901642.748659,-4356902.030407,6.547701,1.154559,5.571683,8.674620,8.675953,-0.001332,-133.249770
-40.000000,-160.000000,400,-4879216.406896,-1775889.538653,-4356902.030407,6.247725,2.274007,5.571683,8.674609,8.675953,-0.001344,-134.419372
-40.000000,-150.000000,400,-4496710.164010,-2596176.823659,-4356902.030407,5.757922,3.324357,5.571679,8.674597,8.675953,-0.001356,-135.620784
-40.000000,-140.000000,400,-3977573.658237,-3337580.589607,-4356902.030407,5.093179,4.273696,5.571673,8.674588,8.675953,-0.001365,-136.468348
-40.000000,-130.000000,400,-3337580.589607,-3977573.658237,-4356902.030407,4.273686,5.093183,5.571675,8.674587,8.675953,-0.001366,-136.567543
-40.000000,-120.000000,400,-2596176.823659,-4496710.164010,-4356902.030407,3.324340,5.757919,5.571680,8.674588,8.675953,-0.001365,-136.451562
-40.000000,-110.000000,400,-1775889.538653,-4879216.406896,-4356902.030407,2.273988,6.247707,5.571685,8.674592,8.675953,-0.001361,-136.113393
-40.000000,-100.000000,400,-901642.748659,-5113470.128260,-4356902.030407,1.154543,6.547663,5.571694,8.674597,8.675953,-0.001356,-135.554734
-40.000000,-90.000000,400,0.000000,-5192353.647318,-4356902.030407,0.000017,6.648673,5.571709,8.674606,8.675953,-0.001346,-134.641979
-40.000000,-80.000000,400,901642.748659,-5113470.128260,-4356902.030407,-1.154510,6.547671,5.571730,8.674621,8.675953,-0.001331,-133.145332
-40.000000,-70.000000,400,1775889.538653,-4879216.406896,-4356902.030407,-2.273976,6.247721,5.571753,8.674643,8.675953,-0.001310,-131.018054
-40.000000,-60.000000,400,2596176.823659,-4496710.164010,-4356902.030407,-3.324350,5.757925,5.571730,8.674629,8.675953,-0.001324,-132.409351
-40.000000,-50.000000,400,3337580.589607,-3977573.658237,-4356902.030407,-4.273691,5.093172,5.571704,8.674602,8.675953,-0.001351,-135.096619
-40.000000,-40.000000,400,3977573.658237,-3337580.589607,-4356902.030407,-5.093165,4.273683,5.571703,8.674593,8.675953,-0.001359,-135.938018
-40.000000,-30.000000,400,4496710.164010,-2596176.823659,-4356902.030407,-5.757898,3.324350,5.571736,8.674615,8.675953,-0.001338,-133.761070
-40.000000,-20.000000,400,4879216.406896,-1775889.538653,-4356902.030407,-6.247694,2.273994,5.571774,8.674641,8.675953,-0.001312,-131.207969
-40.000000,-10.000000,400,5113470.128260,-901642.748659,-4356902.030407,-6.547654,1.154535,5.571779,8.674644,8.675953,-0.001309,-130.868743
-40.000000,0.000000,400,5192353.647318,0.000000,-4356902.030407,-6.648667,0.000006,5.571764,8.674637,8.675953,-0.001316,-131.575190
-40.000000,10.000000,400,5113470.128260,901642.748659,-4356902.030407,-6.547667,-1.154521,5.571772,8.674647,8.675953,-0.001306,-130.583949
-40.000000,20.000000,400,4879216.406896,1775889.538653,-4356902.030407,-6.247714,-2.273978,5.571783,8.674657,8.675953,-0.001296,-129.603205
-40.000000,30.000000,400,4496710.164010,2596176.823659,-4356902.030407,-5.757919,-3.324338,5.571798,8.674664,8.675953,-0.001289,-128.897983
-40.000000,40.000000,400,3977573.658237,3337580.589607,-4356902.030407,-5.093173,-4.273684,5.571822,8.674675,8.675953,-0.001278,-127.807681
-40.000000,50.000000,400,3337580.589607,3977573.658237,-4356902.030407,-4.273673,-5.093189,5.571823,8.674680,8.675953,-0.001273,-127.322060
-40.000000,60.000000,400,2596176.823659,4496710.164010,-4356902.030407,-3.324317,-5.757931,5.571796,8.674662,8.675953,-0.001291,-129.055447
-40.000000,70.000000,400,1775889.538653,4879216.406896,-4356902.030407,-2.273956,-6.247715,5.571782,8.674652,8.675953,-0.001301,-130.126490
-40.000000,80.000000,400,901642.748659,5113470.128260,-4356902.030407,-1.154499,-6.547661,5.571764,8.674635,8.675953,-0.001318,-131.812409
-40.000000,90.000000,400,0.000000,5192353.647318,-4356902.030407,0.000030,-6.648652,5.571735,8.674606,8.675953,-0.001346,-134.648773
-40.000000,100.000000,400,-901642.748659,5113470.128260,-4356902.030407,1.154545,-6.547628,5.571697,8.674573,8.675953,-0.001380,-137.986033
-40.000000,110.000000,400,-1775889.538653,4879216.406896,-4356902.030407,2.273971,-6.247674,5.571665,8.674551,8.675953,-0.001402,-140.195826
-40.000000,120.000000,400,-2596176.823659,4496710.164010,-4356902.030407,3.324310,-5.757900,5.571653,8.674547,8.675953,-0.001406,-140.550742
-40.000000,130.000000,400,-3337580.589607,3977573.658237,-4356902.030407,4.273653,-5.093181,5.571656,8.674558,8.675953,-0.001395,-139.496675
-40.000000,140.000000,400,-3977573.658237,3337580.589607,-4356902.030407,5.093163,-4.273711,5.571668,8.674584,8.675953,-0.001369,-136.928533
-40.000000,150.000000,400,-4496710.164010,2596176.823659,-4356902.030407,5.757933,-3.324364,5.571677,8.674605,8.675953,-0.001348,-134.789212
-40.000000,160.000000,400,-4879216.406896,1775889.538653,-4356902.030407,6.247739,-2.274006,5.571679,8.674615,8.675953,-0.001338,-133.769109
-40.000000,170.000000,400,-5113470.128260,901642.748659,-4356902.030407,6.547712,-1.154543,5.571699,8.674637,8.675953,-0.001315,-131.538743
-30.000000,-180.000000,400,-5870038.226113,-0.000000,-3389068.150000,7.517288,0.000029,4.334502,8.677415,8.675953,0.001462,146.187687
-30.000000,-170.000000,400,-5780859.155555,-1019321.440800,-3389068.150000,7.403051,1.305397,4.334477,8.677380,8.675953,0.001427,142.707394
-30.000000,-160.000000,400,-5516031.604810,-2007671.315422,-3389068.150000,7.063884,2.571077,4.334460,8.677352,8.675953,0.001399,139.892077
-30.000000,-150.000000,400,-5083602.225000,-2935019.113057,-3389068.150000,6.510099,3.758634,4.334451,8.677337,8.675953,0.001385,138.467747
-30.000000,-140.000000,400,-4496710.164010,-3773187.840132,-3389068.150000,5.758515,4.831988,4.334442,8.677326,8.675953,0.001374,137.356740
-30.000000,-130.000000,400,-3773187.840132,-4496710.164010,-3389068.150000,4.831971,5.758524,4.334440,8.677322,8.675953,0.001369,136.892431
-30.000000,-120.000000,400,-2935019.113057,-5083602.225000,-3389068.150000,3.758613,6.510102,4.334443,8.677326,8.675953,0.001373,137.337771
-30.000000,-110.000000,400,-2007671.315422,-5516031.604810,-3389068.150000,2.571048,7.063874,4.334450,8.677331,8.675953,0.001378,137.785199
-30.000000,-100.000000,400,-1019321.440800,-5780859.155555,-3389068.150000,1.305363,7.403015,4.334461,8.677336,8.675953,0.001383,138.283614
-30.000000,-90.000000,400,0.000000,-5870038.226113,-3389068.150000,0.000017,7.517223,4.334472,8.677343,8.675953,0.001391,139.054026
-30.000000,-80.000000,400,1019321.440800,-5780859.155555,-3389068.150000,-1.305329,7.403029,4.334490,8.677357,8.675953,0.001404,140.416290
-30.000000,-70.000000,400,2007671.315422,-5516031.604810,-3389068.150000,-2.571035,7.063907,4.334525,8.677391,8.675953,0.001438,143.800831
-30.000000,-60.000000,400,2935019.113057,-5083602.225000,-3389068.150000,-3.758635,6.510113,4.334506,8.677376,8.675953,0.001423,142.329577
-30.000000,-50.000000,400,3773187.840132,-4496710.164010,-3389068.150000,-4.831994,5.758515,4.334474,8.677346,8.675953,0.001393,139.317076
-30.000000,-40.000000,400,4496710.164010,-3773187.840132,-3389068.150000,-5.758515,4.831974,4.334456,8.677326,8.675953,0.001373,137.275147
-30.000000,-30.000000,400,5083602.225000,-2935019.113057,-3389068.150000,-6.510086,3.758621,4.334494,8.677343,8.675953,0.001390,139.035796
-30.000000,-20.000000,400,5516031.604810,-2007671.315422,-3389068.150000,-7.063862,2.571056,4.334521,8.677358,8.675953,0.001405,140.515852
-30.000000,-10.000000,400,5780859.155555,-1019321.440800,-3389068.150000,-7.403016,1.305364,4.334518,8.677366,8.675953,0.001413,141.280135
-30.000000,0.000000,400,5870038.226113,0.000000,-3389068.150000,-7.517234,0.000011,4.334516,8.677375,8.675953,0.001422,142.205390
-30.000000,10.000000,400,5780859.155555,1019321.440800,-3389068.150000,-7.403036,-1.305349,4.334526,8.677385,8.675953,0.001432,143.174691
-30.000000,20.000000,400,5516031.604810,2007671.315422,-3389068.150000,-7.063892,-2.571053,4.334551,8.677397,8.675953,0.001444,144.436894
-30.000000,30.000000,400,5083602.225000,2935019.113057,-3389068.150000,-6.510098,-3.758632,4.334560,8.677390,8.675953,0.001437,143.720003
-30.000000,40.000000,400,4496710.164010,3773187.840132,-3389068.150000,-5.758499,-4.831975,4.334564,8.677369,8.675953,0.001416,141.649675
-30.000000,50.000000,400,3773187.840132,4496710.164010,-3389068.150000,-4.831945,-5.758516,4.334579,8.677372,8.675953,0.001419,141.913463
-30.000000,60.000000,400,2935019.113057,5083602.225000,-3389068.150000,-3.758580,-6.510094,4.334569,8.677370,8.675953,0.001417,141.692116
-30.000000,70.000000,400,2007671.315422,5516031.604810,-3389068.150000,-2.571004,-7.063861,4.334553,8.677358,8.675953,0.001405,140.518063
-30.000000,80.000000,400,1019321.440800,5780859.155555,-3389068.150000,-1.305315,-7.402980,4.334527,8.677331,8.675953,0.001378,137.846649
-30.000000,90.000000,400,0.000000,5870038.226113,-3389068.150000,0.000020,-7.517168,4.334480,8.677300,8.675953,0.001347,134.730327
-30.000000,100.000000,400,-1019321.440800,5780859.155555,-3389068.150000,1.305342,-7.402971,4.334426,8.677277,8.675953,0.001324,132.446991
-30.000000,110.000000,400,-2007671.315422,5516031.604810,-3389068.150000,2.571006,-7.063859,4.334387,8.677274,8.675953,0.001321,132.143394
-30.000000,120.000000,400,-2935019.113057,5083602.225000,-3389068.150000,3.758580,-6.510122,4.334387,8.677299,8.675953,0.001347,134.653669
-30.000000,130.000000,400,-3773187.840132,4496710.164010,-3389068.150000,4.831955,-5.758569,4.334387,8.677316,8.675953,0.001364,136.357220
-30.000000,140.000000,400,-4496710.164010,3773187.840132,-3389068.150000,5.758530,-4.832036,4.334434,8.677359,8.675953,0.001406,140.643622
-30.000000,150.000000,400,-5083602.225000,2935019.113057,-3389068.150000,6.510147,-3.758662,4.334463,8.677392,8.675953,0.001439,143.881021
-30.000000,160.000000,400,-5516031.604810,2007671.315422,-3389068.150000,7.063938,-2.571076,4.334464,8.677397,8.675953,0.001445,144.450580
-30.000000,170.000000,400,-5780859.155555,1019321.440800,-3389068.150000,7.403088,-1.305365,4.334495,8.677415,8.675953,0.001463,146.263807
-20.000000,-180.000000,400,-6369364.663791,-0.000000,-2318259.148807,8.157435,0.000035,2.965271,8.679665,8.675953,0.003712,371.201708
-20.000000,-170.000000,400,-6272599.702663,-1106028.566763,-2318259.148807,8.033466,1.416566,2.965222,8.679619,8.675953,0.003666,366.578452
-20.000000,-160.000000,400,-5985244.973659,-2178451.015203,-2318259.148807,7.665421,2.790022,2.965194,8.679590,8.675953,0.003637,363.680515
-20.000000,-150.000000,400,-5516031.604810,-3184682.331896,-2318259.148807,7.064477,4.078710,2.965179,8.679573,8.675953,0.003620,362.048355
-20.000000,-140.000000,400,-4879216.406896,-4094148.687460,-2318259.148807,6.248887,5.243464,2.965174,8.679560,8.675953,0.003607,360.708209
-20.000000,-130.000000,400,-4094148.687460,-4879216.406896,-2318259.148807,5.243442,6.248899,2.965180,8.679558,8.675953,0.003605,360.503474
-20.000000,-120.000000,400,-3184682.331896,-5516031.604810,-2318259.148807,4.078683,7.064478,2.965197,8.679568,8.675953,0.003615,361.549352
-20.000000,-110.000000,400,-2178451.015203,-5985244.973659,-2318259.148807,2.789986,7.665412,2.965205,8.679574,8.675953,0.003621,362.109582
-20.000000,-100.000000,400,-1106028.566763,-6272599.702663,-2318259.148807,1.416518,8.033428,2.965209,8.679571,8.675953,0.003618,361.814874
-20.000000,-90.000000,400,0.000000,-6369364.663791,-2318259.148807,0.000018,8.157359,2.965214,8.679574,8.675953,0.003621,362.124830
-20.000000,-80.000000,400,1106028.566763,-6272599.702663,-2318259.148807,-1.416484,8.033451,2.965223,8.679591,8.675953,0.003639,363.857087
-20.000000,-70.000000,400,2178451.015203,-5985244.973659,-2318259.148807,-2.789978,7.665460,2.965272,8.679636,8.675953,0.003684,368.351139
-20.000000,-60.000000,400,3184682.331896,-5516031.604810,-2318259.148807,-4.078718,7.064484,2.965264,8.679611,8.675953,0.003659,365.864677
-20.000000,-50.000000,400,4094148.687460,-4879216.406896,-2318259.148807,-5.243456,6.248880,2.965214,8.679563,8.675953,0.003611,361.053710
-20.000000,-40.000000,400,4879216.406896,-4094148.687460,-2318259.148807,-6.248891,5.243447,2.965190,8.679558,8.675953,0.003605,360.511746
-20.000000,-30.000000,400,5516031.604810,-3184682.331896,-2318259.148807,-7.064466,4.078689,2.965200,8.679561,8.675953,0.003609,360.851373
-20.000000,-20.000000,400,5985244.973659,-2178451.015203,-2318259.148807,-7.665401,2.790004,2.965212,8.679573,8.675953,0.003620,361.972198
-20.000000,-10.000000,400,6272599.702663,-1106028.566763,-2318259.148807,-8.033444,1.416528,2.965225,8.679593,8.675953,0.003640,363.998206
-20.000000,0.000000,400,6369364.663791,0.000000,-2318259.148807,-8.157380,0.000008,2.965236,8.679601,8.675953,0.003648,364.849715
-20.000000,10.000000,400,6272599.702663,1106028.566763,-2318259.148807,-8.033456,-1.416515,2.965256,8.679613,8.675953,0.003660,365.991123
-20.000000,20.000000,400,5985244.973659,2178451.015203,-2318259.148807,-7.665416,-2.790010,2.965283,8.679612,8.675953,0.003659,365.878788
-20.000000,30.000000,400,5516031.604810,3184682.331896,-2318259.148807,-7.064453,-4.078704,2.965280,8.679586,8.675953,0.003633,363.321869
-20.000000,40.000000,400,4879216.406896,4094148.687460,-2318259.148807,-6.248858,-5.243447,2.965269,8.679562,8.675953,0.003609,360.905706
-20.000000,50.000000,400,4094148.687460,4879216.406896,-2318259.148807,-5.243407,-6.248888,2.965286,8.679565,8.675953,0.003612,361.184984
-20.000000,60.000000,400,3184682.331896,5516031.604810,-2318259.148807,-4.078635,-7.064454,2.965303,8.679562,8.675953,0.003609,360.886113
-20.000000,70.000000,400,2178451.015203,5985244.973659,-2318259.148807,-2.789927,-7.665361,2.965308,8.679544,8.675953,0.003592,359.162700
-20.000000,80.000000,400,1106028.566763,6272599.702663,-2318259.148807,-1.416476,-8.033348,2.965266,8.679510,8.675953,0.003557,355.712610
-20.000000,90.000000,400,0.000000,6369364.663791,-2318259.148807,-0.000009,-8.157279,2.965203,8.679494,8.675953,0.003542,354.168301
-20.000000,100.000000,400,-1106028.566763,6272599.702663,-2318259.148807,1.416463,-8.033387,2.965135,8.679499,8.675953,0.003546,354.597872
-20.000000,110.000000,400,-2178451.015203,5985244.973659,-2318259.148807,2.789925,-7.665424,2.965103,8.679530,8.675953,0.003577,357.698203
-20.000000,120.000000,400,-3184682.331896,5516031.604810,-2318259.148807,4.078646,-7.064545,2.965119,8.679579,8.675953,0.003626,362.575551
-20.000000,130.000000,400,-4094148.687460,4879216.406896,-2318259.148807,5.243458,-6.248989,2.965122,8.679612,8.675953,0.003660,365.953814
-20.000000,140.000000,400,-4879216.406896,4094148.687460,-2318259.148807,6.248946,-5.243542,2.965169,8.679648,8.675953,0.003695,369.473237
-20.000000,150.000000,400,-5516031.604810,3184682.331896,-2318259.148807,7.064562,-4.078744,2.965213,8.679670,8.675953,0.003717,371.743466
-20.000000,160.000000,400,-5985244.973659,2178451.015203,-2318259.148807,7.665503,-2.790015,2.965223,8.679670,8.675953,0.003717,371.713714
-20.000000,170.000000,400,-6272599.702663,1106028.566763,-2318259.148807,8.033526,-1.416516,2.965259,8.679679,8.675953,0.003726,372.589995
-10.000000,-180.000000,400,-6675161.179213,-0.000000,-1177011.016473,8.549528,0.000038,1.505638,8.681093,8.675953,0.005140,514.045215
-10.000000,-170.000000,400,-6573750.481896,-1159129.574403,-1177011.016473,8.419621,1.484644,1.505579,8.681069,8.675953,0.005116,511.606751
-10.000000,-160.000000,400,-6272599.702663,-2283039.583237,-1177011.016473,8.033897,2.924131,1.505539,8.681053,8.675953,0.005101,510.050926
-10.000000,-150.000000,400,-5780859.155555,-3337580.589607,-1177011.016473,7.404067,4.274772,1.505530,8.681043,8.675953,0.005090,509.042203
-10.000000,-140.000000,400,-5113470.128260,-4290710.898659,-1177011.016473,6.549270,5.495521,1.505533,8.681033,8.675953,0.005080,507.984224
-10.000000,-130.000000,400,-4290710.898659,-5113470.128260,-1177011.016473,5.495482,6.549284,1.505555,8.681022,8.675953,0.005069,506.891570
-10.000000,-120.000000,400,-3337580.589607,-5780859.155555,-1177011.016473,4.274730,7.404054,1.505582,8.681020,8.675953,0.005067,506.685400
-10.000000,-110.000000,400,-2283039.583237,-6272599.702663,-1177011.016473,2.924094,8.033870,1.505585,8.681024,8.675953,0.005071,507.149640
-10.000000,-100.000000,400,-1159129.574403,-6573750.481896,-1177011.016473,1.484607,8.419578,1.505563,8.681018,8.675953,0.005065,506.516005
-10.000000,-90.000000,400,0.000000,-6675161.179213,-1177011.016473,0.000021,8.549470,1.505554,8.681021,8.675953,0.005068,506.843753
-10.000000,-80.000000,400,1159129.574403,-6573750.481896,-1177011.016473,-1.484569,8.419620,1.505562,8.681051,8.675953,0.005099,509.867996
-10.000000,-70.000000,400,2283039.583237,-6272599.702663,-1177011.016473,-2.924112,8.033918,1.505662,8.681088,8.675953,0.005135,513.506531
-10.000000,-60.000000,400,3337580.589607,-5780859.155555,-1177011.016473,-4.274770,7.404048,1.505645,8.681045,8.675953,0.005092,509.236583
-10.000000,-50.000000,400,4290710.898659,-5113470.128260,-1177011.016473,-5.495488,6.549250,1.505578,8.681004,8.675953,0.005051,505.086411
-10.000000,-40.000000,400,5113470.128260,-4290710.898659,-1177011.016473,-6.549256,5.495501,1.505545,8.681011,8.675953,0.005058,505.836728
-10.000000,-30.000000,400,5780859.155555,-3337580.589607,-1177011.016473,-7.404048,4.274754,1.505525,8.681017,8.675953,0.005064,506.443709
-10.000000,-20.000000,400,6272599.702663,-2283039.583237,-1177011.016473,-8.033884,2.924125,1.505526,8.681037,8.675953,0.005085,508.470751
-10.000000,-10.000000,400,6573750.481896,-1159129.574403,-1177011.016473,-8.419619,1.484618,1.505539,8.681055,8.675953,0.005102,510.232411
-10.000000,0.000000,400,6675161.179213,0.000000,-1177011.016473,-8.549503,-0.000004,1.505552,8.681053,8.675953,0.005100,510.038258
